"","caption","photo_id","business_id","label"
"154604","","G6N3D-Nr6E-0FsshIad5lQ","bXbCGFk3ZjLcTdQQB-xPyQ","inside"
"183226","","r6xuQt7p-MMJklnyEkWrMQ","m9ehWBNx0Emt7fxXK5DrSQ","inside"
"137102","Gluten free D's pizza","X2AsWXrEpyBgS11nw0IM7Q","CgCkOG9Z5gCO3fgq-ficpQ","food"
"128517","Challah French Toast with Blueberries and Caramelized Bananas","E3Sdxa_TXvyRjjl-Llhfow","j_hB9Gt3VMJAbA2JyvyFjw","food"
"145236","","daGDwndTTUIjz_D3p-6bnw","aiPRMFEM-DCMb-0J4D14mg","inside"
"65847","","OyM2U_Q-AHskDqXNhw-3ew","EZQESVzkOPs7LwCHVC3Szg","inside"
"36100","","rKLeSbyFQ7Cf3m_o_yVAvQ","GlwOGCjSzts7AnbK9gqmng","inside"
"15730","","XYppZtBaUx4A-2aWxMveWg","0GS6_96ld7mdEfgKhoDliA","inside"
"36388","Order at the counter","kSAO6UMcuynVSZ7FJij01g","N5B7OBTyNGgwU_Y2fwNcyw","inside"
"126513","Quesadilla","ikpf1qsU-oD013wzF_AaZA","oNn16x2Ubv60RAibmJ2uSA","food"
"104481","","9g7BPDgGFyL4nabSD45Dfg","8jHr3atzErzItizENMkpzQ","inside"
"175981","Inside Black Mountain","KBlCH62VdcLlsv5vQckTYg","c03VRRVMplkYyUQJSfT03A","inside"
"52241","sweet & sour soup (too salty and too much corn starch), pad thai","utvx95e4L2ZRUwRAHVT9NQ","RESDUcs7fIiihp38-d6_6g","food"
"147893","","6yVvlI5x5PRm_lhRl8jNNA","h_y6FbNPaFbAgeMCD4bcAw","food"
"89748","Mad Mexican. Blackened chicken, rice, black beans, guacamole, pico de gallo, and chimichurri sauce.","0-yRaxr8cfqTcU-dDxPwWQ","_BJ2lBc1TWwIfxNzXbaaBA","food"
"61729","","GUI52jTgBv8ABUfh_NCtUw","w_UCGMgok7N9p0XdYBx1VQ","food"
"11597","Grilled Arizona Desert Springs Tilapia Filet, locally grown heirloom tomatoes, cucumber salad...","dDzeHXM0V2XliSvatMkm0w","UwZUPI7VAQAZZ0Gv0LV8nw","food"
"42170","Hawaiian Roll on the left drizzled in delicious mango sauce, and black dragon roll on the right wrapped in BBQ unagi eel","kC9ShryTINPvvLvTRmoHtg","e9B_DBnyl7MiPyY7ySGR0Q","food"
"22494","","4kTzSuSrGSF_po-r9sqpeg","8G3A8xHq9lgTMcSqazfFaA","drink"
"134994","McDonald's Double Cheeseburger Extra Value Meal","buL85SZIesTO69sCeApL0Q","HWMRiLFWIDBt1w8fnTUocg","food"
"113607","","NbhtOymNzA6SiOhklftWRQ","SIh9FBI54_FU_jrFxv4h2A","food"
"138361","kabocha","WuUaDHxsxB3K6pflqSQ9Wg","VC_67dpNS6bDk7qE47Atsg","food"
"187297","","eP4KtAf0hQ5l3ia0G7RA5w","IO0b0QQpI92At0g5BZUTlw","inside"
"162968","Turkey Club Panini (chicken, bacon, tomatoes, lettuce, Swiss cheese and mayo on ciabatta bread)","D5vrwplczjidmsckYiFA3w","lIzGFBTWejKz4joxGszd6g","food"
"65720","Sticky Rice","bzYVF3X3fqoVggh_wE_q3Q","lP8Qx2Lv0rjgTgDOvs_2Sg","food"
"191229","","N9e0h3IQUC0GpUkGp1BngQ","NAPuzJcanOp91dE4GXPOow","inside"
"183067","Interior","Im7dpaOGd9T_qdsIWMwECA","ch_XGu7FpwGKp9m8Xy4vPA","inside"
"101689","Teriyaki Kalbi(Lunch Menu)","Xt4krxakguorAy0z6v6rGw","kPtn989-8fkWLB-5Y-JJPQ","food"
"143779","The owner Jin on WBTV showcasing the entrees and telling the story and inspiration to open Bulgogi Box!","FP1HU9BrUFbrQTcRgp6sQg","kNwfUukvLd3q38PX0QEDDQ","inside"
"55700","Dog!","Ydt3hLoB8VB28mfNLbigig","0_aeYE2-VbsZts_UpILgDw","inside"
"146877","","hapeTRSUgbm8YK6oAYmB3w","qFo9G2zdvLbgH8whxty36g","outside"
"30967","","1JKfmAAYYh_u3z-Jbs7QzA","Y9oYrGHiMyRIRaudSWomzg","food"
"94848","Pad Thai, adobo, and Siam beef.","8lhWRP2cfC3bUlb4I1PvfA","KduMkA9Hq0Nz_7MGj1siKA","food"
"44072","The sitting area","6h2QzK44iEDWKDs2rPFMkg","0PlZmy62LZmy5mA2BE6znw","inside"
"185383","","yIRMNb0gezdnUjgMk6lCAg","Eg76PjESw705exvbt_VYjQ","inside"
"131627","A true tapas feast!","-5vYBJpJn2rGIvLccQsTNQ","_w5hBpkjHs5_Hv3pLeHtIw","food"
"72483","","_5gouWk6WHZOnA_UYH3CWg","DeXwyJFF1ubjyQH7zXPxCg","food"
"90701","","zH4Q3hxoNFaWSxPK97RIKA","swi7mi1ixWpu5-tZO2mtsg","food"
"111406","Bean Tostada","5nHPw5qx2BJPuPJm12pNHg","mI5UYpuYxjiumMLgANoa9A","food"
"153401","","Z9MQZparMOarUg3Xg0F3mw","bQPMEI9yMakI4GD2jVS9jw","inside"
"65591","Out front, our Uber missed it the first time.","Lyzsh3Wjv7y6K6n9tyG6nA","VeFqptSzekFAc3FZOpi81Q","outside"
"156279","","bF2SKG5GSkkKc9drKWd-Gg","8i04GQgUY3g8q2iw7mewIQ","food"
"185031","Chicken Shawarma Bowl","m3Z7_9iAXDs68U40Gs1mwQ","Ofr0PzgcDOv9Fy5xqsbGhQ","food"
"100682","","qMtx-YKfQSNrm7oRZvkIeQ","Dj8MfG5-UGbjp9GxaNnGxQ","food"
"177727","Before opening...","7RugDQZ2Qvq3_-Vq6igx1A","vx4YAA02Qz6khRD1fZ1MFA","inside"
"40482","Large Pizza - Half Traditional / Half White with Garlic and Artichoke Hearts","Bsx25yG3YMAwbwt9-Lk-jw","YQ--LJ7pvjiDSqNv0TuKTQ","food"
"140654","Unlimited mimosa","RmIA55m3pTLKqQJKvbuMHA","-U7tvCtaraTQ9b0zBhpBMA","food"
"123346","","7WgiR0JuZVXXaQ40MPkfkw","LQNrsH1ctqV256-v5v4jdQ","food"
"95363","Flan for dessert  it was delicious","dRGYZt1VoR5MHAcyEoAxQw","OlA7h9oOttqTALudvEUzTg","food"
"179326","","O4Ntlyg7lJ9t1-JcAxKyLg","eqg6UyuVLwzAplUvN9UkSw","food"
"152902","Bar vibes for happy hour","to-06w3GbqoG5e69QTU4Bg","zEaGcSVPDQipnRdEZp-F6g","inside"
"161269","Party Room","06PLZBq_Y0RuVmCiWrpa0A","BR92F6HmOHq-uKtMgyr7rw","inside"
"65693","","fEJoxRORp7Uk2HJbzrG7PA","1PFj0yJ0EzwQXIOsIT2y3w","food"
"45089","","ZfJWH-mtjbu28ANGkCl2oA","rMtphJbzFYA3eLx-AT62vA","food"
"169133","","j3tuZtlWMp8_61IfZ49WMw","yeB98yCeqpZggwc-wmgg7g","food"
"181375","","bnYDZlyVDkjtE5xeN0i4Ew","R3BBuHmher7d0QouLbJLjQ","food"
"21648","During","KmYL2E2t_CxkRkA5dx23Xw","SzB85-8tmDEvoapZSDTBkQ","inside"
"145891","","fOTQOIY50bI-NmPi7lSkkg","hz18cj0wMLa5X9GVW-Un9A","food"
"117298","Earl was our host - just a wonderful person and service","YYY3NsRZAKuE7JZajjAzag","d5jNxllk5BFt9R4YUEnSyQ","inside"
"131701","","YPeNyHHjQp2SKhM6e2BVsA","HQcel0uvg7N7KfhHJChfSQ","menu"
"155375","","2OtCTZ97iz4RSe2PO4qNUw","MkLlb2944GtK07wy9u_wbA","food"
"151490","Rhythm and Rye Reuben, can't be beat!!","nUsoUTvFo1hM_wlT5x-j3g","_Y32oEn6yS7oQuxcVwtCAA","food"
"135248","McDonald's All Day Breakfast Sandwiches","EGWpXX2EQV9OfDic2hf3wg","bypuyrtJYtQqS9-SGnSn3w","food"
"26317","","9Rmvw28MgHaO8-blzJ7ixw","21762yRZkQ6H0wZVmTiM9g","inside"
"157800","","L2G8ePdJl10HOC5KJXIC7g","xMn3YvKFLqpBab0icUou1g","food"
"60282","","LagdV8TF6W6OnyqHqIOf7w","jCpB1D_Hsc_dlF0ErNO-7w","food"
"43231","","RAk5364y2Uoyscb0gEVcqA","LiY0vRXMWrjUrXQr2Z_D4A","food"
"188317","10/31/18 Bronze Cafe at the Market:  The Strawberry Cookie","v9KclJHt_-GQz5ZnNVghQA","EiEaPRsi2AW3j3xraIssrA","food"
"113272","Lentil soups.","2fUWPZ1FZdQuJnwz4n8cyA","OatOHmJMq8b44cdz6L2N9A","food"
"84331","Cool wall!","IYsmFFeL9PDtmBOnT4ElwA","mCNzKFTukMYHkZVRMXIIyw","outside"
"19010","Grilled Pork & Egg Roll Vermicelli Salad","58fq8EcvznKfDA4cGWYqnw","CQDJ2y9sLxc0HfwNO5R3Ew","food"
"130798","inside view","qNpgOe3k9rEAXFY8HJvpuQ","bEmaq87n2n7_t2dZpUDziw","inside"
"162218","","biBnzKSz6MqFea_UZgQWng","kafUXRNfQm3e_U14S2WbmA","inside"
"27082","Closeup on the Fluff & Nutt. I love Nutella anything, and this was very good with the toasted marshmallows!!","0NRV8SqngdN7SkG8ZMmb5w","zpoZ6WyQUYff18-z4ZU1mA","food"
"197795","","bvLrQ_mlL4iVQC1Sx14aDQ","yzjQvTWiinB8pmbCMu8vuQ","food"
"9190","Maguro Nigiri","jXPw33iDBtBtNcSz5CcCJA","E62l6LwZJ7lKaExcUbrtYw","food"
"190770","","BUP52jn2T89yPBk79j8XgA","BjbokieOGk2CCq2t8wV6MA","inside"
"97836","","HPlMp_fXglPhX8nXtzTJvA","NI3936aD8md5mjw1WGWVdg","inside"
"188144","Chicken karaage lets go","IJes66R8FXzwzq8vY4R9CA","-ed0Yc9on37RoIoG2ZgxBA","food"
"29203","","PghViNd8I9z_sGiwqD3uvQ","gV63aLTQ06Nff0GzJ0tcUA","food"
"176364","","C0hB712rmvMSgxiT0pr9gg","QDF7w0casJ78PcPmtMDISw","drink"
"7932","","xOGZj6hy4YWZhvLKRTrlCw","FI-8LPGkc8D_hwx0l0zyyg","food"
"143570","Menu","8-3gXThV08PiwLqtU7JZ_A","CgCujnZFGzsMPDVo4VNCLA","inside"
"137610","We have 6 VLTs!","EAgNs3zpO_dyAOd4LvpSwg","LxUwq962XFJsG4uU0vN67w","inside"
"35797","Grilled Fish","QiLfDH8R_xaAwolfX61Rrw","ahSFUPojs9X3-1jP-QPb-w","food"
"42252","","7GdncDrmimJ2wDR9MODejQ","LNGBEEelQx4zbfWnlc66cw","inside"
"129354","","eGd-mL5AwnhFMhM2T3aerA","KLwTrBLp9ClmH35ZBAlbYg","food"
"18099","Salt and Pepper Shrimps...good here, just wish they were hot! I think they were on the cart for a little too long :(","2I476tyCWYOdHCyCK54mjQ","vx4YAA02Qz6khRD1fZ1MFA","food"
"98572","","dPouO2ApdmaMTW5Rg2pmUw","PceXxh4TQC7w8TuWcPphmA","food"
"66655","","GjcBYzhp_TulJ7-YTRTb2Q","4BVl0xRzPy1r_dOv7cFQgQ","food"
"142460","","X3L0R__NHYEUIsQiux4zQA","63l89u6B9fHWdzY0RXUXqg","food"
"38570","The bar. Mahogany wood from the 50's.","uSXCsOAoyznVaKc8j6gvPQ","jZ8ogksrNzUmREJggc1YOQ","inside"
"38834","Light fixtures","G_68kDXdNwgWNV17WyYckA","BBJ6Y9Kb2-luoBFBfc8o9w","inside"
"165704","","2MjFgoYzKquG0zZ8PiDFdg","9MVKjEMN5T59uzG1xoD2BQ","outside"
"129278","","WbI6HuApazuSmmCYUyoDNw","4EjZovngO6Ys0MKCSC6NwA","food"
"66577","","bzfw_m3L3mIvDQ4lTbOcEg","xL-Ckvr8k8vEBJxC1wsCqQ","food"
"45121","The restaurant/bar at Burdock","4TZdYAjp9L7MCedHRg4m3Q","LAqGKns1zklhNF-tbbSCEQ","inside"
"182464","Ask for the Longhorn Old Fashioned made with Jack Daniel's Tennessee Whiskey and a dash of Angostura bitters.","2oOSnmNx75JiP5nrsGpFXQ","IwLVW7Af1M0Fv1QpXt4Pzw","drink"
"160715","","gRl-Pms5DuizfIiZXW7JfQ","GrGq67y4bDVs7JoDWfWuUA","food"
"25200","DIY S'mores","geiE4Qsm81rswiqh-x1-Ug","JeuwGHY3knsBKt3KegjqrQ","food"
"74279","Menu","G6bL_Z1VsEU7ubTDlBOm4A","9d0OggD2_SleuHmHwPExdA","menu"
"182007","","KHs1iS0TvggBYi7vrkCocw","VbY4yD6UmA9jKKxHscrxvg","food"
"153365","Chicken pizza appetizer","hTuvN-WMJxTGD44-wF0BfA","VVeEiDBnfekolbs8FzAD7w","food"
"198767","","o-wa_G0VvmRXBzAXsflR1w","we2gims2_S_Sg5_JSBoHKg","inside"
"138773","","wWmBgb7vjlWVFsxtsXEjSw","e3PBfbtXUjMziX6XGsOMoA","food"
"170771","Club Sandwich","OHSj9kTqKE6tZgqStz3iYQ","52yWGkwnrQXIjvuMjYxsiA","food"
"131840","Yeah it's always packed","9ztG52kPd2xk1hPNltuGUQ","JQrh2cmndqRKwTpVveHPDg","inside"
"57504","No big story, people eating...","KfFOK8QC4oRgAkh5x7MNJw","axZSFXdaJ0KE5auPwBllRQ","inside"
"60668","Surf & Turf - Filet Mignon with Lobster Tail","BEy4Ot2xTm3bQg1x_zobng","kljR-Bg6A3jze9JzBwRhRA","food"
"124586","Octopus","3aalqxymAatQswUR8bphSg","OoI3WUe4Xl86d53avy3oVA","food"
"95186","","CNzrbUWyBgPjGhSlIbj2mQ","-865Ps6xb3h1LP67JcQ3mA","inside"
"92549","Hog & scallops ($17.99)","dr-Gvq4wTwohU8mXlekeIg","5aK167zvZhGs_i7Vf4A1NQ","food"
"66588","Entrance","wdgMJ_4LnCoAdZNwA8rV1g","DYuOxkW4DtlJsTHdxdXSlg","outside"
"73824","Alley burger window at the west end of the Simmons building.","ym8r1jfYBnV_X7FWQsrNRw","UhwhjbVQDnVIsbVpSftHXQ","outside"
"16391","","IcRDsyCIk8cwBYzVYNMA6Q","p0_jeZrbqDyy9ycsnYRkRw","food"
"97479","Salmon with pickled seaweed","zqSgkDK5IzJ1Ag-B9Jg41g","e1UamnCdP9DdJRF6kOk80g","food"
"108478","","vESrUYdcsxJ_DHJ9Qzx4Qg","xX1nS7hepYmGHgAbdaFJKA","food"
"163910","","YsrHY-mutw2iJBnhWsw0hQ","82YGtjc5KKikNiqBZ33qzw","drink"
"106559","","hoZe5dtR_kABuAn04qOm_Q","m08WjSdWsFtZdhQqrFqjAQ","inside"
"159989","","VIcTMnpcwKGIODWjsiFcRA","YXa0A7aXV9wWNR0qJVVSDg","food"
"86835","","x2ijd9lgQlGnjU9cnmvHoQ","h0XJcvadARY6xssty-Ay6g","food"
"171030","New! Carciofi Salad","LL-q2_lq7J8c2rMfBei8qg","ggOTDd1liUH_I25YT5qIWA","food"
"17918","Angry dog!","eqb3erbxM9aygRgvxkCILQ","WRQ-9LluyivReFiQZFUujw","food"
"58130","","gr41GBWbFJUFOMo_-pyYEA","u4sTiCzVeIHZY8OlaL346Q","food"
"45549","","q3lDGuhkFjYL2Nhi93AMqA","1e7hOSI9GEE-dTxIcA3c0Q","inside"
"72460","","mKr2vMguJ4SLEpHXFsW9MA","WuPSEvu8pES752S92awAVQ","food"
"104837","","d7uvZjm17y7bg3MkRwys0w","QKaniCqHZihhnOW9koPgNQ","menu"
"127633","Avocado salad","8IYPBa9Rmey-S2-RDpDgTQ","qRQQB0zwAChuhAnQJzsofA","food"
"149559","","95je1ieiwuop1XVy8yMgZA","wJY74R0zAgjxvBf-d4gm9g","outside"
"12570","","pmtCnTXauRpB_K2UMubAiQ","iWhGFbx_HnR6geV0IZoiLQ","drink"
"4372","","mBteyWP-pvPx5hU3vBVcTA","TQ-FgDYJbJhIXTvSdv-jUw","food"
"104672","The back patio, which is a great spot to drink and eat at the Cashmere Cricket, especially when weather is nice.","YybSQ-kgiBAbB64FRtpPRg","kX0br64oB3_o4TY1F5NXkQ","outside"
"160742","Lunch with the managers !","bL7rxDXl8Bz1OZgT78uP6g","n5fp_q7OvqVCnV_IhAyaAQ","inside"
"103345","","x2qG0LJpKKFbkhs6kPp3vQ","y32M2Hkr7GsUqGG6KwOhZw","inside"
"78253","Baked New York Chicken Wings","AqNVqx7Hu-YkA-Q5-OuN4g","CGCLYjfKSxVvHOvAe8L-IA","food"
"90173","Brunch nigiri set","VED5Ubjp2x2GTDiAEu-Mug","TdMEsI-NKn64Pz3y62y5sg","food"
"22356","We love guest bellydancers at Marrakech!","Dso9ca9_GcVAiUL78jDtew","-Le6cwbZL4tDZwNHwipfKg","inside"
"107862","","jLa-nut8X5sQmFV0V8hlEw","fykyDLOPBKphKy9fmZ4Kgw","inside"
"96727","","vF3NTRvPLZgiDFpZ8dvuNA","x44p6wwZ-HZdKeuxEqwHtg","inside"
"122482","King salmon with homemade spinach and mascarpone ravioli, pine nuts and coffee foam","w6nUA3Rap0SmzR6gS8ueDw","gjCmXkMNVE0JSk8puUwv6g","food"
"33021","Entrance","USBm965k2tmcwPzFMtuQ3g","SnMUTGhY2nW2Ldb0QJAjAg","inside"
"94382","","iRiSxCkG-g6dyFXcoYnp2A","XnJeadLrlj9AZB8qSdIR2Q","food"
"170158","","Dha3ek68sm1UlDPjfxGdBQ","Kpp1-MeFvYMhAKskp-Ke1Q","food"
"181106","","KWsC3t9FqLGfcUvNNnV8FQ","IebHMTPzqTISOaEvCYbZIA","food"
"17421","","j1x0-H4Sucegsg6b1acZlw","D-2t7fHQu6hNLjjfRHSZaA","food"
"174854","","uw0mwgfLLJfzZlJi0KAlVA","k8K3Fk7YedH60gXyPn5ATw","food"
"1725","","xci4MA2Qz5xAj9t9g_g1Lg","5SEwzlWlrxSVyZx3IgXwLg","outside"
"169221","","PzGXvIpIuFYFNnbytW9H3w","L2p0vO3fsS2LC6hhQo3CzA","menu"
"2855","Sammy's Big Ass Bacon Cheeseburger","bOCmAPO8Fsc10b00y0dktw","7yYexN1Q5ShE_z1MH2TDTw","food"
"172322","","prKtpEHB-hou1ozI3oPDCw","ZS3l1Q7InA5h4R8nMcFRwg","drink"
"115910","","sg-YYFuSE8aj0NuOA06trw","m9Cme6bUPuZFtqhN1AgmdQ","drink"
"80242","","BO9YuDRs6X73u7gjtMLnNA","2EG3Bf77vr0avHVnlmd03g","inside"
"153139","05/01/18 Rosallie Le French Cafe: Nutella Almond Croissant","sxrKkcYGijlgJxjMzhpecw","33Tr0eRki1Yamzleu4GMdw","food"
"112032","Dessert menu","m6GcM2THg-MfEX9cVKTifA","yG2PdMFn6y3QDw4Uq4b5lg","menu"
"67648","Exterior storefront on Memorial Day, 2016.","RErbT6hh88j6yv3NrnlGzA","NQoGxONQIBEJR2iXL-xaQQ","outside"
"91871","","CjxjDhT2LJHqpYN0hUetMQ","YCCAurWSCB3mDYSvHUyo_Q","drink"
"137910","Takoyaki promotion","XuxjbdJUHHrvgY3fqVSrvQ","-0DET7VdEQOJVJ_v6klEug","food"
"77372","","8f59GeST1XDuk77XfZ9zMA","oyCRc4Zs2RkKOHy9IAa3wg","food"
"156813","McDonald's Double Cheeseburger Extra Value Meal","rSeIW9iBdwVmNNRF3nSvVQ","cJCdtFwcRNiKzZELKoyw9Q","food"
"195652","","ENV26WVYMKwE6SEFyQFpXw","DDfGmZ07nTAR579uCd7gzQ","food"
"48606","Amazing hoppy ipa brewed on site","N12E2YuhfZXhhHlQSM_VqQ","VV2yZ-4KJau3sWRfqzzosg","outside"
"48678","Does that look moist to anyone?","0Npayx1JQ8uh17IS2SN2eQ","tMYYSWyTppDcF070Hmy-kQ","food"
"54038","Warm interior with open dining layout","K4wYsoloQ0xWxWnyEF6-wg","QrbS4LF0Iu5vApGAJLNzCA","inside"
"29187","Turkish Tea","p5_2MSnw1CAcI6vguvHzEg","pnuvweJUwuXr_E2BfoBHdA","drink"
"19063","","8dczVjUkCASLzLkYy2WNbg","V-_Kh0RtKcKdQ0ON4eVQ-Q","food"
"7434","YUMMMM","a_PIBaoiPPPg4jDepSI4VA","o2O4qWlo4O0aI5oEZsUHBQ","food"
"151571","Godfather","0lT9_Df45Tf6H9xRSCIPeA","HYhbeLznSWEl6JIYTllVUA","food"
"144527","","ikRzsKvbKddJDiJfVniAmQ","znlLoeBFMmAXCm3rCAb22A","inside"
"63019","","5bYvEiL6JshQtCKs8kP3JQ","dt98YQKpfQ1onQcQ8qpV5g","food"
"152000","","wbyLEIOL9wybhF2LOMJV4w","GddF9NCklDiGDk-d9xtTNg","food"
"107967","","rBL65rvBMgAM8N-PRydNGg","XF7cEaCGuPkt1yuz77jeTQ","menu"
"47502","Gin and tonic, window seat.","VUNzpnICarWjMUMc056cNw","mISfQv_it_TCXpFf4BFzaw","drink"
"98012","","PK2pYhljCZNFYitG1zwxaw","7v91woy8IpLrqXsRvxj_vw","menu"
"120284","","vajgytgE5c2yF1UZXn1V5Q","4I8-0DMV-UJvMFM_Zs_Y6g","inside"
"62221","Taro bubble tea","9KrtJ-K98w5-VPEpNgP9vw","XOXNnNjfDyxywTbG3DvKAQ","drink"
"110550","","httlPBHjwA3S88S_rgh_xw","z8sURDJz4XRrFYBKPQT7jw","inside"
"20787","Fried  3-way Combo","Sn7j_AaGDqhd1_PZH7OjIA","PrchY9Revlm2PZ0bju2c7A","food"
"162922","","eLMN-e2Ft0a4cSGJM2NeOg","GNEjlH_KssnJVRtqV4hAiw","drink"
"161798","Smashed avocado","65qFTHIxKRpcmSH6z_2o6g","bbSb-uviEUNlCw1bitAmQg","food"
"90068","Come enjoy our famous Bloody Mary","n_6RnprCaTWdcpozVaR3yw","28yYO3uXuVZbE3YsvVHahg","drink"
"185748","","AWk8bHAjUPoI04k7NrvBzA","oVuZtlCFg_zF090Nhtp0Ow","inside"
"144687","Hostess / Entrance","rP7kAWMRoMYuXkzSEQMjWA","fzxvmA3Ygu3yrQQ6-cEpTw","inside"
"2476","","WKcCK2klCOO12TlUORG8IA","UYh1N1xQhOh-a7nX92xPzQ","food"
"199886","","BIn6i0hyNYJJMH4hoh5RGA","ku7abza_uIGTALD76eeg1Q","food"
"182410","Ask for the Longhorn Old Fashioned made with Jack Daniel's Tennessee Whiskey and a dash of Angostura bitters.","YKYeIuKEoXV235UTwrUmuA","cs-bfjBie4uwCW99yZmlqw","drink"
"124514","Kailua Pig Grilled Cheese Sandwich","aYaxCOphjiNudzqTQw2JCg","sNVGdeOPeitJ3OWUQBINzQ","food"
"181678","","qPHcVXlDee96hP_SPFevUQ","n5cOOgEe-Oik76YYhc302g","food"
"16684","Spicy Salmon Crunch. It isn't on the menu, but they are happy to make it. ORDER IT!","mKGjOHIQPGLcm-g_iqbH3w","g7LC8EnBxXFWhm4UrriCJg","food"
"154110","Famous French Toast","IKHVRivVy3U0PleKozM4PQ","hLrrgQwn-K-IPI8g2etAoQ","food"
"45060","","Z_863JoXzxiv-MCrAbe1mw","k1q9f7aJ2TsoSbeA8Qm1aA","food"
"197775","","9golPuiLIPpjtt-UZBYwTA","9iCgfQ7ffWtroHbde7q-pQ","food"
"78092","Where the chefs make sushiii","l3ukG12O6d5SivaeDOcxTA","AFxhYWtszxGXaGGMnWZ9CA","inside"
"133150","""Ko"" Dinner special for two + Volcano roll. Via IG : tastingwithtiff","tpJnCJ5pN4xZp2B4jNawqQ","HKfW6AZ-lW7jwLJwNlcLLQ","food"
"127842","","2xQFPKPR0dcU2qh9PsQjEw","gxVpJwZpookn-h3UY9p-DA","inside"
"192365","","PzO7x-vWj79g8G5y0Ylyig","vHz2RLtfUMVRPFmd7VBEHA","food"
"106365","","FOhsgXAbjkFBaqX9tghyCg","JzOp695tclcNCNMuBl7oxA","drink"
"103870","Loco nacho","Ja5kEtfsRE5AgLG5P4WUJw","4u1iOihWOVkgNTId927fHg","drink"
"33847","Duck in a can (before the duck was added)","jBOISF2h0X8swQewlMxbUw","cKdox2gt3L1Dbb7MpOPdWg","food"
"61775","","hkRtHboG4LhrL86Z0AmEXQ","wYrkCpUlxhb89nnNGUX4AA","food"
"18702","Garlic Fries","MJplDcwshOA3-n0J6vAOMw","YuiM5VKscO8rS1EX7f19_g","food"
"120629","Foie Gras =)","98UUXAJwkWJh0bLyJAMoTg","OETh78qcgDltvHULowwhJg","food"
"2840","Rock Shrimp Tartar","p29-lCWwoAzAmBBGNAYQ1A","E-LZ0Xl1ETDeMrtM9H3-PQ","food"
"107855","Black pepper shrimp","ok85rOAQ2u3NYQSu4GVdOw","eBj_YyJU5jVu6tbZCkdtDA","food"
"155749","","CUF0GsS3s0cGzgm0UQ0tvg","Aua2Vi32K-G4LE0JCtAwiw","food"
"165070","","9umY0BcRh1rpqsu6N2i_vw","D6WXf0lB4pfuXZH3P7c5Ow","food"
"111192","","2SOAil0GuWoSQD-WZwc8dg","ulvhY9bckuDWF8qey_yM9Q","food"
"152316","","7tMVOz13tDXH7-vslOetiQ","KgbCvPJpFLN78VVkeJMbzw","inside"
"192244","","XoP1FcELfTq8B88ncgJ42w","l0Gop1Hu8XJYpHHCpvG6SA","food"
"153525","","f68HCmvF4IV_pmb6tHU2ZQ","Xp46hv8TxejNDGbJJ2cfQw","food"
"150225","","H_xIw6048JnWPxbzymObxQ","Ro-_PAzq-Rdxl5JhM3WmoA","food"
"139987","Grilled Romaine","KkY_qIqS6a83jatFUuxEQA","YtL8KEZFrfIsH8tVD1SwCg","food"
"180604","","7LvDLwNrf3qb8vcfzjy1eA","LIU7IcJtD9VieoIo__wd9Q","food"
"77380","Hi-Boy with cheese","J85mxXQ5NgSQfMZxcQ3aUg","5Is6jzUtQONa8GtUu2DkpA","food"
"20862","","hZP0vkPndP2G76DzhtcPKA","B5E_Qp3R1q0oRlzbYaWIkQ","inside"
"41249","Kimchi fries yum","FKEa9bi3nhwHL-1YiSaldA","N93EYZy9R0sdlEvubu94ig","food"
"105163","","fQFO7kGL9hHikXhmKfTShQ","3xmfT7l3xNH5LK1dLzfvGw","outside"
"103547","","rQP1mDawDqIu2FiVv2CKIQ","rq5dgoksPHkJwJNQKlGQ7w","inside"
"180317","","gf0k481N27oGwXM-E2-zIw","bdBlybBalBeuw_DHSvzFFQ","drink"
"70765","","zrw7MeQq2FvObaiS6H8qgQ","rD32POdIhGN9eR8aUxl-3A","food"
"139623","2/4/17 Superbowl at Herringbone","wRsLm59nv03R2qnQl2B4jQ","-wCtRhzWJ40Z4F8mmg7kWg","inside"
"112740","Manhattan","ooD_mVgfTZq36T4x10zvNw","d10IxZPirVJlOSpdRZJczA","drink"
"98648","","9pK2qByEJZAu3QsClrvbag","PgJLbJaCOqFXfh3OHsMPpA","food"
"45858","","Qd0fp5EYh5Vk5iaJhbxW3g","Ip5IQLwjFzmr_X03pNH7pg","inside"
"132850","","GVveIeEPkVOPT_69HHtLUg","0pm-hpu8Rkfa16tLjWb-GQ","food"
"169671","They serve bread with olive and eggplant mix","fRYQYdIDilSMHBN3zWiyQA","z45xS0Kc6GpiITwrpkRVdQ","food"
"79914","","KulPUlKEu-RXe2e1AAXqag","d17TNvbQP8h5_WniCnma1A","inside"
"83878","????? xiaolongbao. And ?? shrimp dumplings.","MPqXZyxVdgOLtohsyh09hQ","EdY6q0CO2mlATpoTFkvHAw","food"
"137255","","Y9j7hVfk8wB5OMlHl79p8Q","Y1jrsVAWK1bFC_s1CJmICw","inside"
"115168","","t7wjYMLnXH3o6mxGGZJfig","yG2PdMFn6y3QDw4Uq4b5lg","inside"
"140041","","rtIZEeAQj7oxvEWfbNeJzw","eWVLCWSHCELXLLSOe9bW4Q","food"
"141696","Small chicken schnitzel queen","lyochy-TEndf5khL0SxNVQ","ZUJL4EBj7bBYYIQn8J6EVw","food"
"106909","Carne Asada plate.","m1mci6RxrPlHo767x2kCkQ","6Tq13q3Ib17gSgP0zki3EA","food"
